precipitationLast6Hours,visibility,barometricPressure,windDirection,relativeHumidity,heatIndex,rawMessage,timestamp,maxTemperatureLast24Hours,elevation,temperature,minTemperatureLast24Hours,precipitationLastHour,precipitationLast3Hours,dewpoint,windChill,windGust,seaLevelPressure,windSpeed,textDescription
,12870,101730,90,89.269748995158,,KEWR 040951Z 09003KT 8SM -RA BKN006 OVC022 11/09 A3004 RMK AO2 SLP170 P0004 T01110094,2022-05-04T09:51:00+00:00,,9,11.1,,0,,9.4,,,101700,5.4,Light Rain
,16090,101830,,37.838980834288,20.913573388451113,,2022-05-05T16:51:00+00:00,,9,21.7,,,,6.7,,,101820,9.36,
,16090,102070,20,82.880385175758,,KJFK 031051Z 02009KT 10SM FEW009 FEW250 11/08 A3014 RMK AO2 SLP206 T01110083,2022-05-03T10:51:00+00:00,,7,11.1,,,,8.3,,,102060,16.56,Mostly Clear
,16090,101900,160,28.955043338648,,KLGA 010251Z 16005KT 10SM FEW250 13/M04 A3009 RMK AO2 SLP190 T01331044 50013,2022-05-01T02:51:00+00:00,,9,13.3,,,,-4.4,,,101900,9.36,Mostly Clear
,16090,102200,60,68.750377788705,,KLGA 031451Z 06011KT 10SM BKN021 BKN250 13/07 A3018 RMK AO2 SLP218 T01280072 51008 $,2022-05-03T14:51:00+00:00,,9,12.8,,,,7.2,,,102180,20.52,Mostly Cloudy
,3220,101730,70,90.036281705393,,KEWR 021551Z 07005KT 2SM -DZ BR BKN007 OVC011 13/12 A3004 RMK AO2 TWR VIS 2 1/2 RAB07E14DZB14 SLP173 P0001 T01330117 $,2022-05-02T15:51:00+00:00,,9,13.3,,0,,11.7,,,101730,9.36,Light Drizzle and Fog/Mist
,16090,101930,30,86.313549377715,,KLGA 030651Z 03003KT 10SM OVC015 11/09 A3010 RMK AO2 SLP192 T01110089,2022-05-03T06:51:00+00:00,,9,11.1,,,,8.9,,,101920,5.4,Cloudy
,16090,101590,,13.60748784289,,KLGA 291851Z 31018G22KT 10SM CLR 16/M12 A3000 RMK AO2 PK WND 32028/1809 SLP158 T01561122,2022-04-29T18:51:00+00:00,,9,15.6,,,,-12.2,,40.68,101580,,Clear
0,12870,101630,90,92.285708289197,,KNYC 041151Z AUTO 09006KT 8SM OVC008 11/09 A3001 RMK AO2 RAE45 SLP153 P0000 60005 70005 T01060094 10106 20100 58016 $,2022-05-04T11:51:00+00:00,,27,10.6,,0,,9.4,,,101530,11.16,Cloudy
,2410,101730,40,89.269748995158,,KLGA 021551Z 04012KT 1 1/2SM -RA BR OVC010 11/09 A3004 RMK AO2 RAB00E07B47 SLP173 P0000 T01110094,2022-05-02T15:51:00+00:00,,9,11.1,,0,,9.4,,,101730,22.32,Light Rain and Fog/Mist
,16090,101420,30,86.590548811883,,KTEB 061451Z 03004KT 10SM -RA OVC080 14/12 A2995 RMK AO2 SLP141 P0002 60010 T01390117 58010,2022-05-06T14:51:00+00:00,,3,13.9,,0,0,11.7,,,101410,7.56,Light Rain
,16090,101690,190,60.134185623228,,KJFK 052051Z 19011KT 10SM FEW060 BKN250 17/09 A3003 RMK AO2 SLP170 T01720094 58013,2022-05-05T20:51:00+00:00,,7,17.2,,,,9.4,,,101700,20.52,Mostly Cloudy
,16090,,,,,KNYC 300851Z AUTO 30005KT 10SM CLR 07/M08 A3015 RMK AO2 SLP202 T00721083 56002 $,2022-04-30T08:51:00+00:00,,27,,,,,,,,,,Clear
,16090,101760,60,83.220266513554,,KEWR 021351Z 06005KT 10SM OVC011 14/11 A3005 RMK AO2 SLP174 T01390111 $,2022-05-02T13:51:00+00:00,,9,13.9,,,,11.1,,,101740,9.36,Cloudy
,16090,101760,130,40.570677165318,,KLGA 020051Z 13011KT 10SM BKN110 OVC150 15/02 A3005 RMK AO2 SLP174 T01500017 $,2022-05-02T00:51:00+00:00,,9,15,,,,1.7,,,101740,20.52,Cloudy
,8050,101560,80,92.875368778185,,KTEB 041051Z 08003KT 5SM BR BKN008 BKN014 OVC020 10/09 A2999 RMK AO2 RAE45 SLP156 P0000 T01000089,2022-05-04T10:51:00+00:00,,3,10,,0,,8.9,,,101560,5.4,Fog/Mist
,16090,102130,,64.375172704717,,KTEB 031551Z VRB05KT 10SM FEW026 16/09 A3016 RMK AO2 SLP213 T01560089,2022-05-03T15:51:00+00:00,,3,15.6,,,,8.9,,,102130,9.36,Mostly Clear
,16090,101930,350,13.230543437034,,KEWR 300151Z 35013G20KT 10SM CLR 14/M14 A3010 RMK AO2 SLP193 T01391139,2022-04-30T01:51:00+00:00,,9,13.9,,,,-13.9,,,101930,24.12,Clear
,16090,102000,110,79.654510078888,,KEWR 040151Z 11008KT 10SM FEW011 BKN022 BKN150 OVC250 12/08 A3012 RMK AO2 SLP199 T01170083,2022-05-04T01:51:00+00:00,,9,11.7,,,,8.3,,,101990,14.76,Cloudy
,16090,102130,120,68.973277430726,,KJFK 031951Z 12013KT 10SM SCT034 BKN170 OVC250 14/08 A3016 RMK AO2 SLP214 T01390083,2022-05-03T19:51:00+00:00,,7,13.9,,,,8.3,,,102140,24.12,Cloudy
,16090,101660,290,10.100991591439,,KNYC 291951Z AUTO 29011G20KT 10SM CLR 17/M15 A3002 RMK AO2 SLP157 T01671150 $,2022-04-29T19:51:00+00:00,,27,16.7,,,,-15,,,101570,20.52,Clear
,4830,101760,50,89.22963410269,,KLGA 022334Z 05009KT 3SM -DZ BR OVC004 11/09 A3005 RMK AO2 DZB11 P0000 T01060089,2022-05-02T23:34:00+00:00,,9,10.6,,0,,8.9,,,,16.56,Light Drizzle and Fog/Mist
,16090,102130,50,57.596481693159,,KLGA 031851Z 05012KT 10SM SCT025 SCT170 BKN230 BKN260 15/07 A3016 RMK AO2 SLP213 T01500067 $,2022-05-03T18:51:00+00:00,,9,15,,,,6.7,,,102130,22.32,Mostly Cloudy
0,16090,101490,350,80.650223331602,,KJFK 041751Z 35006KT 10SM BKN011 BKN090 15/12 A2997 RMK AO2 RAB16E26 SLP147 P0000 60002 T01500117 10150 20106 58007,2022-05-04T17:51:00+00:00,,7,15,,0,,11.7,,,101470,11.16,Mostly Cloudy
,2010,101630,40,89.269748995158,,KLGA 021851Z 04014KT 1 1/4SM -DZ BR OVC004 11/09 A3001 RMK AO2 SFC VIS 2 RAE24DZB24 SLP163 P0000 T01110094,2022-05-02T18:51:00+00:00,,9,11.1,,0,,9.4,,,101630,25.92,Cloudy
,16090,101860,,89.181204957654,,KNYC 040651Z AUTO VRB04KT 10SM OVC008 10/08 A3008 RMK AO2 SLP177 T01000083 $,2022-05-04T06:51:00+00:00,,27,10,,,,8.3,,,101770,7.56,Cloudy
,16090,102130,,81.750052187031,,KNYC 030948Z AUTO VRB03KT 10SM SCT014 11/08 A3016 RMK AO2 $,2022-05-03T09:48:00+00:00,,27,11,,,,8,,,,5.4,Partly Cloudy
,16090,101800,30,86.531884394108,,KEWR 030051Z 03007KT 10SM BKN008 OVC020 13/11 A3006 RMK AO2 SLP180 T01330111 $,2022-05-03T00:51:00+00:00,,9,13.3,,,,11.1,,,101800,12.96,Cloudy
0,6440,101420,310,86.531884394108,,KTEB 041751Z 31003KT 4SM BR OVC009 13/11 A2995 RMK AO2 SLP142 60003 T01330111 10144 20106 58014,2022-05-04T17:51:00+00:00,,3,13.3,,,,11.1,,,101420,5.4,Fog/Mist
,11270,101830,90,86.202442841334,,KLGA 040751Z 09004KT 7SM RA OVC006 10/08 A3007 RMK AO2 DZE49RAB49 SLP182 P0001 T01000078 $,2022-05-04T07:51:00+00:00,,9,10,,0,,7.8,,,101820,7.56,Rain
,16090,101830,,54.250951590895,,KJFK 051751Z 19012KT 10SM FEW055 BKN250 18/09 A3007 RMK AO2 SLP183 T01830089 10211 20150 56012,2022-05-05T17:51:00+00:00,,7,18.3,,,,8.9,,,101830,,Mostly Cloudy
,16090,101970,20,83.015085466252,,KEWR 030751Z 02006KT 10SM OVC014 12/09 A3011 RMK AO2 SLP197 T01220094 $,2022-05-03T07:51:00+00:00,,9,12.2,,,,9.4,,,101970,11.16,Cloudy
,16090,101390,330,75.162754589756,,KJFK 041851Z 33006KT 10SM FEW012 BKN050 OVC110 16/12 A2994 RMK AO2 SLP140 T01610117,2022-05-04T18:51:00+00:00,,7,16.1,,,,11.7,,,101400,11.16,Cloudy
0,16090,101630,10,74.978033950497,,KTEB 050551Z 01003KT 10SM OVC044 15/11 A3001 RMK AO2 DZE46 SLP161 P0000 60000 T01500106 10178 20150 50007,2022-05-05T05:51:00+00:00,,3,15,,0,,10.6,,,101610,5.4,Cloudy
0.01,16090,101830,200,86.482711038053,,KJFK 021151Z 20007KT 10SM -RA BKN011 OVC023 13/11 A3007 RMK AO2 PK WND 13026/1053 WSHFT 1039 SLP182 P0010 60049 70049 T01280106 10128 20106 53011,2022-05-02T11:51:00+00:00,,7,12.8,,0,,10.6,,,101820,12.96,Light Rain
,16090,102070,330,25.500249969886,,KJFK 300451Z 33012KT 10SM CLR 10/M09 A3014 RMK AO2 SLP205 T01001089 401720056,2022-04-30T04:51:00+00:00,,7,10,,,,-8.9,,,102050,22.32,Clear
,2010,101690,30,89.22963410269,,KLGA 022051Z 03009KT 1 1/4SM -RA BR OVC004 11/09 A3003 RMK AO2 SFC VIS 2 DZB29E34RAB34 SLP169 P0000 60000 T01060089 53002,2022-05-02T20:51:00+00:00,,9,10.6,,0,0,8.9,,,101690,16.56,Light Rain and Fog/Mist
,8050,101660,,89.22963410269,,KTEB 021051Z 28012KT 5SM -RA BR BKN021 OVC100 11/09 A3002 RMK AO2 WSHFT 1001 LTG DSNT SE RAB0955 TSB0956E11B12E48 SLP166 P0010 T01060089,2022-05-02T10:51:00+00:00,,3,10.6,,0,,8.9,,,101660,,Light Rain and Fog/Mist
,16090,101760,,11.138628879865,,KNYC 292351Z AUTO VRB04KT 10SM CLR 14/M16 A3005 RMK AO2 SLP169 T01441156 10172 20144 53012 $,2022-04-29T23:51:00+00:00,,27,14.4,,,,-15.6,,,101690,7.56,Clear
,16090,101860,30,89.181204957654,,,2022-05-03T03:51:00+00:00,,9,10,,,,8.3,,,101860,7.56,Mostly Clear
,16090,101590,170,62.350547871685,,KEWR 060451Z 17005KT 10SM FEW150 BKN190 OVC250 16/09 A3000 RMK AO2 SLP159 T01610089 402390144,2022-05-06T04:51:00+00:00,,9,16.1,,,,8.9,,,101590,9.36,
,16090,101560,,11.024410947737,,KLGA 292051Z 32016G23KT 10SM CLR 16/M14 A2999 RMK AO2 SLP154 T01611144 55008,2022-04-29T20:51:00+00:00,,9,16.1,,,,-14.4,,42.48,101540,,Clear
,16090,101800,50,82.880385175758,,KLGA 021251Z 05008KT 10SM BKN012 OVC026 11/08 A3006 RMK AO2 RAE09 SLP179 P0000 T01110083,2022-05-02T12:51:00+00:00,,9,11.1,,0,,8.3,,,101790,14.76,Cloudy
,16090,102170,110,57.870774670853,,KJFK 031751Z 11006KT 10SM FEW028 BKN200 BKN250 16/08 A3017 RMK AO2 SLP215 T01610078 10167 20122 57004,2022-05-03T17:51:00+00:00,,7,16.1,,,,7.8,,,102150,11.16,Mostly Cloudy
,16090,101930,20,83.015085466252,,KEWR 030651Z 02009KT 10SM OVC016 12/09 A3010 RMK AO2 SLP192 T01220094 $,2022-05-03T06:51:00+00:00,,9,12.2,,,,9.4,,,101920,16.56,Cloudy
,16090,101970,10,65.581393779178,,KEWR 010751Z 01003KT 10SM FEW250 09/03 A3011 RMK AO2 SLP194 T00890028,2022-05-01T07:51:00+00:00,,9,8.9,,,,2.8,8.394346188881666,,101940,5.4,Mostly Clear
,16090,101360,180,,,KJFK 042351Z 18005KT 10SM BKN080 BKN120 14/12 A2993 RMK AO2 SLP136 T01390117 10189 20139 53002,2022-05-04T23:51:00+00:00,,7,,,,,11.7,,,101360,9.36,Mostly Cloudy
,2410,101730,40,87.476252351683,,KLGA 021548Z 04012KT 1 1/2SM -RA BR OVC010 11/09 A3004 RMK AO2 RAB00E07B47 P0000,2022-05-02T15:48:00+00:00,,9,11,,0,,9,,,,22.32,Light Rain and Fog/Mist
,16090,101660,160,50.353119617443,,KEWR 060051Z 16004KT 10SM FEW060 BKN180 BKN250 18/08 A3002 RMK AO2 SLP165 T01830078,2022-05-06T00:51:00+00:00,,9,18.3,,,,7.8,,,101650,7.56,Mostly Cloudy
,16090,,,,,KLGA 030629Z 04004KT 10SM BKN013 OVC017 11/08 A3010 RMK AO2 T01110083,2022-05-03T06:29:00+00:00,,9,,,,,,,,,,Cloudy
,16090,101900,60,33.642276077597,20.803992764248335,KNYC 051751Z AUTO 06007KT 10SM CLR 22/05 A3009 RMK AO2 SLP180 T02170050 10217 20144 58013 $,2022-05-05T17:51:00+00:00,,27,21.7,,,,5,,,101800,12.96,Clear
,16090,102030,330,32.223902792036,,KJFK 300751Z 33009KT 10SM CLR 08/M08 A3013 RMK AO2 SLP202 T00781078,2022-04-30T07:51:00+00:00,,7,7.8,,,,-7.8,5.012353846652778,,102020,16.56,Clear
,16090,,,,,KNYC 010651Z AUTO 00000KT 10SM CLR 10/03 A3013 RMK AO2 SLP192 T01000028 $,2022-05-01T06:51:00+00:00,,27,,,,,,,,,,Clear
0,4830,101690,80,92.993524010865,,KJFK 021751Z 08012KT 3SM -DZ BR OVC006 12/11 A3003 RMK AO2 SFC VIS 4 SLP167 P0001 60002 T01220111 10128 20117 58007,2022-05-02T17:51:00+00:00,,7,12.2,,0,,11.1,,,101670,22.32,Light Drizzle and Fog/Mist
,16090,101900,,14.445351477256,,KNYC 300051Z AUTO VRB03KT 10SM CLR 13/M13 A3009 RMK AO2 SLP182 T01331133 $,2022-04-30T00:51:00+00:00,,27,13.3,,,,-13.3,,,101820,5.4,Clear
,16090,102170,60,26.556775786591,,KNYC 011451Z AUTO 06006KT 10SM CLR 17/M02 A3017 RMK AO2 SLP207 T01721022 53002 $,2022-05-01T14:51:00+00:00,,27,17.2,,,,-2.2,,,102070,11.16,Clear
,16090,101730,,46.245115753983,,KNYC 060051Z AUTO VRB03KT 10SM CLR 18/06 A3004 RMK AO2 SLP164 T01780061 $,2022-05-06T00:51:00+00:00,,27,17.8,,,,6.1,,,101640,5.4,Clear
,9660,101690,330,93.025244755636,,KJFK 022051Z 33006KT 6SM -DZ BR OVC005 13/12 A3003 RMK AO2 DZB49 SLP167 P0000 60000 T01280117 55000,2022-05-02T20:51:00+00:00,,7,12.8,,0,0,11.7,,,101670,11.16,Light Drizzle and Fog/Mist
,9660,101630,90,92.966926628606,,KJFK 021109Z 09014G24KT 6SM RA BR FEW012 BKN040 OVC085 12/11 A3001 RMK AO2 PK WND 13026/1053 WSHFT 1039 LTG DSNT E AND S P0008 T01170106,2022-05-02T11:09:00+00:00,,7,11.7,,0,,10.6,,,,25.92,Rain and Fog/Mist
,16090,,,,,KNYC 030244Z AUTO VRB05KT 10SM OVC017 12/10 A3011 RMK AO2 T01220100 $,2022-05-03T02:44:00+00:00,,27,,,,,,,,,,Cloudy
,16090,101800,180,59.60087967417,,KTEB 020151Z 18009KT 10SM OVC100 13/06 A3006 RMK AO2 SLP180 T01330056,2022-05-02T01:51:00+00:00,,3,13.3,,,,5.6,,,101800,16.56,Cloudy
,16090,101690,80,29.904003131406,,KLGA 051951Z 08007KT 10SM FEW060 SCT180 BKN250 21/03 A3003 RMK AO2 SLP167 T02110028,2022-05-05T19:51:00+00:00,,9,21.1,,,,2.8,,,101670,12.96,Mostly Cloudy
,16090,102000,200,73.810201907473,,KJFK 010251Z 20006KT 10SM FEW250 08/04 A3012 RMK AO2 SLP198 T00830039 51013,2022-05-01T02:51:00+00:00,,7,8.3,,,,3.9,6.407665852161666,,101980,11.16,Mostly Clear
,16090,102100,80,55.982539923928,,KEWR 031651Z 08010KT 10SM FEW023 OVC250 18/09 A3015 RMK AO2 SLP209 T01780089,2022-05-03T16:51:00+00:00,,9,17.8,,,,8.9,,,102090,18.36,Cloudy
,3220,101490,50,85.795186713907,,KLGA 041651Z 05007KT 2SM BR BKN007 OVC013 12/09 A2997 RMK AO2 SFC VIS 5 SLP148 T01170094 $,2022-05-04T16:51:00+00:00,,9,11.7,,,,9.4,,,101480,12.96,Fog/Mist
,16090,101730,290,10.280348541097,,KNYC 291751Z AUTO 29013G21KT 10SM CLR 15/M16 A3004 RMK AO2 SLP165 T01501161 10156 20061 58024 $,2022-04-29T17:51:00+00:00,,27,15,,,,-16.1,,38.88,101650,24.12,Clear
,16090,101730,0,86.423356721086,,KJFK 060351Z 00000KT 10SM BKN180 BKN250 12/10 A3004 RMK AO2 SLP172 T01220100,2022-05-06T03:51:00+00:00,,7,12.2,,,,10,,,101720,0,Mostly Cloudy
,14480,101630,30,96.056307711081,,KJFK 041051Z 03007KT 9SM -RA OVC008 10/09 A3001 RMK AO2 RAB08 SLP160 P0000 T01000094,2022-05-04T10:51:00+00:00,,7,10,,0,,9.4,,,101600,12.96,Light Rain
,16090,102000,60,74.098802959788,,KLGA 032351Z 06010KT 10SM BKN024 BKN170 BKN250 13/08 A3012 RMK AO2 SLP199 T01280083 10161 20122 58011 $,2022-05-03T23:51:00+00:00,,9,12.8,,,,8.3,,,101990,18.36,Mostly Cloudy
,14480,101420,40,83.421885156152,,KEWR 061423Z 04005KT 9SM -RA SCT009 BKN039 OVC075 16/13 A2995 RMK AO2 P0000 T01560128,2022-05-06T14:23:00+00:00,,9,15.6,,0,,12.8,,,,9.36,Light Rain
,16090,101830,10,89.269748995158,,KJFK 030051Z 01007KT 10SM BKN008 OVC021 11/09 A3007 RMK AO2 CIG 007V010 SLP182 T01110094,2022-05-03T00:51:00+00:00,,7,11.1,,,,9.4,,,101820,12.96,Cloudy
,16090,102130,,,,KJFK 011451Z 19008KT 10SM BKN250 16/06 A3016 RMK AO2 SLP211 T01560061 53004,2022-05-01T14:51:00+00:00,,7,15.6,,,,,,,102110,,Mostly Cloudy
,16090,101970,360,60.014617549683,,KJFK 051251Z 36013KT 10SM FEW050 FEW085 FEW250 17/09 A3011 RMK AO2 SLP194 T01670089,2022-05-05T12:51:00+00:00,,7,16.7,,,,8.9,,,101940,24.12,Mostly Clear
,16090,102070,50,89.56964455156,,KJFK 011051Z 05005KT 10SM FEW250 07/06 A3014 RMK AO2 SLP205 T00720056,2022-05-01T10:51:00+00:00,,7,7.2,,,,5.6,5.430357626322222,,102050,9.36,Mostly Clear
,4020,,,,,KLGA 021528Z 04010KT 2 1/2SM BR OVC012 12/09 A3004 RMK AO2 SFC VIS 3 RAB00E07 P0000 T01170094,2022-05-02T15:28:00+00:00,,9,,,0,,,,,,,Fog/Mist
,16090,101800,210,54.823568602679,,KLGA 020151Z 21011KT 10SM BKN100 OVC140 13/04 A3006 RMK AO2 SLP180 T01330044 $,2022-05-02T01:51:00+00:00,,9,13.3,,,,4.4,,,101800,20.52,Cloudy
,16090,101590,,12.322895484972,,KTEB 292251Z 33013G23KT 10SM CLR 15/M14 A3000 RMK AO2 SLP158 T01501139,2022-04-29T22:51:00+00:00,,3,15,,,,-13.9,,42.48,101580,,Clear
,16090,101900,30,89.22963410269,,KJFK 030251Z 03007KT 10SM FEW008 SCT023 11/09 A3009 RMK AO2 SLP188 T01060089 51009,2022-05-03T02:51:00+00:00,,7,10.6,,,,8.9,,,101880,12.96,Partly Cloudy
,16090,102000,,15.541625558016,,KNYC 300151Z AUTO VRB03KT 10SM CLR 13/M13 A3012 RMK AO2 SLP192 T01281128 $,2022-04-30T01:51:00+00:00,,27,12.8,,,,-12.8,,,101920,5.4,Clear
,8050,101900,120,96.688464288609,,KJFK 040600Z 12007KT 5SM -DZ BR OVC005 09/09 A3009 RMK AO2 CIG 003V009 P0000 T00940089,2022-05-04T06:00:00+00:00,,7,9.4,,0,,8.9,7.46029139726,,,12.96,Light Drizzle and Fog/Mist
,16090,101760,10,89.269748995158,,KJFK 022342Z 01011KT 10SM BKN006 OVC012 11/09 A3005 RMK AO2 T01110094,2022-05-02T23:42:00+00:00,,7,11.1,,,,9.4,,,,20.52,Cloudy
,16090,102030,0,85.795186713907,,KNYC 030451Z AUTO 00000KT 10SM OVC010 12/09 A3013 RMK AO2 SLP195 T01170094 401330106 $,2022-05-03T04:51:00+00:00,,27,11.7,,,,9.4,,,101950,0,Cloudy
,16090,101900,0,53.491396545009,,KTEB 010451Z 00000KT 10SM CLR 08/M01 A3009 RMK AO2 SLP190 T00831006 401940044,2022-05-01T04:51:00+00:00,,3,8.3,,,,-0.6,,,101900,0,Clear
,16090,,,,,KNYC 052151Z AUTO 00000KT 10SM CLR 21/06 A3004 RMK AO2 SLP163 T02060061 $,2022-05-05T21:51:00+00:00,,27,,,,,,,,,,Clear
,16090,101560,230,57.352861203314,,KLGA 060751Z 23007KT 10SM BKN130 OVC250 16/07 A2999 RMK AO2 SLP155 T01560072,2022-05-06T07:51:00+00:00,,9,15.6,,,,7.2,,,101550,12.96,Cloudy
,16090,101560,0,83.087914090164,,KJFK 060651Z 00000KT 10SM OVC140 13/10 A2999 RMK AO2 SLP156 T01280100,2022-05-06T06:51:00+00:00,,7,12.8,,,,10,,,101560,0,Cloudy
,16090,101930,130,79.654510078888,,KJFK 020451Z 13004KT 10SM BKN060 OVC100 12/08 A3010 RMK AO2 RAE0354 SLP191 P0000 T01170083 401720056,2022-05-02T04:51:00+00:00,,7,11.7,,0,,8.3,,,101910,7.56,Cloudy
,16090,,,,,KNYC 012351Z AUTO 00000KT 10SM CLR 14/01 A3007 RMK AO2 SLP175 T01440006 10206 20144 58008 $,2022-05-01T23:51:00+00:00,,27,,,,,,,,,,Clear
,16090,101590,,7.6040428108027,,KEWR 292051Z 33021G31KT 10SM FEW250 18/M17 A3000 RMK AO2 PK WND 32031/2047 SLP159 T01831172 56012,2022-04-29T20:51:00+00:00,,9,18.3,,,,-17.2,,57.6,101590,,Mostly Clear
,16090,101630,0,59.749933900481,,KNYC 060551Z AUTO 00000KT 10SM CLR 16/08 A3001 RMK AO2 SLP151 T01560078 10178 20156 58017 $,2022-05-06T05:51:00+00:00,,27,15.6,,,,7.8,,,101510,0,Clear
,16090,101250,300,65.6345401749,,KTEB 042151Z 30005KT 10SM CLR 19/13 A2990 RMK AO2 SLP125 T01940128,2022-05-04T21:51:00+00:00,,3,19.4,,,,12.8,,,101250,9.36,Clear
,16090,102030,,85.680481185637,,KNYC 040351Z AUTO VRB05KT 10SM OVC010 11/08 A3013 RMK AO2 SLP194 T01060083 $,2022-05-04T03:51:00+00:00,,27,10.6,,,,8.3,,,101940,9.36,Cloudy
,16090,101860,70,86.313549377715,,KLGA 030251Z 07006KT 10SM SCT015 OVC021 11/09 A3008 RMK AO2 SLP186 60000 T01110089 51008,2022-05-03T02:51:00+00:00,,9,11.1,,,0,8.9,,,101860,11.16,Cloudy
,11270,101490,,83.831702542696,,KEWR 041651Z VRB03KT 7SM OVC008 14/12 A2997 RMK AO2 SLP150 T01440117,2022-05-04T16:51:00+00:00,,9,14.4,,,,11.7,,,101500,5.4,Cloudy
,16090,101660,350,71.923565721953,,KLGA 050751Z 35011KT 10SM BKN080 14/09 A3002 RMK AO2 SLP165 T01440094,2022-05-05T07:51:00+00:00,,9,14.4,,,,9.4,,,101650,20.52,Mostly Cloudy
,16090,101970,40,83.087914090164,,KEWR 030551Z 04007KT 10SM BKN012 OVC019 13/10 A3011 RMK AO2 SLP194 T01280100 10139 20128 50008 $,2022-05-03T05:51:00+00:00,,9,12.8,,,,10,,,101940,12.96,Cloudy
,16090,,,,,KEWR 030722Z 03005KT 10SM OVC014 13/09 A3011 RMK AO2 T01280094 $,2022-05-03T07:22:00+00:00,,9,,,,,,,,,,Cloudy
,16090,,,,,KLGA 030720Z 07004KT 10SM OVC014 11/08 A3010 RMK AO2 T01110083,2022-05-03T07:20:00+00:00,,9,,,,,,,,,,Cloudy
,16090,101560,,13.179526928078,,KTEB 292051Z 32016G27KT 10SM CLR 16/M12 A2999 RMK AO2 PK WND 31028/1957 SLP154 T01611122 55008,2022-04-29T20:51:00+00:00,,3,16.1,,,,-12.2,,50.04,101540,,Clear
,14480,,,,,KEWR 021257Z 06007KT 9SM OVC016 13/11 A3004 RMK AO2 CIG 014V019 T01330111 $,2022-05-02T12:57:00+00:00,,9,,,,,,,,,,Cloudy
,4830,,,,,KNYC 041351Z AUTO VRB03KT 3SM -RA BR BKN007 OVC011 11/11 A3001 RMK AO2 SLP154 P0001 T01110106 $,2022-05-04T13:51:00+00:00,,27,,,0,,,,,,,Light Rain and Fog/Mist
,4830,101830,60,92.966926628606,,KNYC 022323Z AUTO 06004KT 3SM BR OVC005 12/11 A3007 RMK AO2 T01170106 $,2022-05-02T23:23:00+00:00,,27,11.7,,,,10.6,,,,7.56,Fog/Mist
,16090,102130,330,25.986876973832,,KJFK 301251Z 33008KT 10SM CLR 12/M07 A3016 RMK AO2 SLP211 T01171072,2022-04-30T12:51:00+00:00,,7,11.7,,,,-7.2,,,102110,14.76,Clear
,16090,,,,,KEWR 030837Z 36004KT 10SM SCT014 12/09 A3012 RMK AO2 T01170089 $,2022-05-03T08:37:00+00:00,,9,,,,,,,,,,Partly Cloudy
,8050,,,,,KNYC 041951Z AUTO 00000KT 5SM HZ SCT055 17/12 A2995 RMK AO2 SLP132 T01720122 $,2022-05-04T19:51:00+00:00,,27,,,,,,,,,,Haze
,6440,101520,80,92.285708289197,,KTEB 041351Z 08004KT 4SM -RA BR OVC005 11/09 A2998 RMK AO2 SLP150 P0001 T01060094,2022-05-04T13:51:00+00:00,,3,10.6,,0,,9.4,,,101500,7.56,Light Rain and Fog/Mist
,16090,101930,120,74.499044679056,,KEWR 040051Z 12011G18KT 10SM BKN022 BKN150 OVC250 12/08 A3010 RMK AO2 SLP193 T01220078,2022-05-04T00:51:00+00:00,,9,12.2,,,,7.8,,33.48,101930,20.52,Cloudy
,14480,101730,,85.795186713907,,KTEB 021351Z VRB05KT 9SM BR OVC012 12/09 A3004 RMK AO2 SLP173 T01170094,2022-05-02T13:51:00+00:00,,3,11.7,,,,9.4,,,101730,9.36,Fog/Mist
,16090,102100,150,64.545340236686,,KEWR 032051Z 15010KT 10SM FEW025 SCT170 BKN200 OVC250 14/08 A3015 RMK AO2 SLP209 T01440078 58004,2022-05-03T20:51:00+00:00,,9,14.4,,,,7.8,,,102090,18.36,Cloudy
,16090,101660,,16.368856509565,,KTEB 301951Z VRB03KT 10SM CLR 19/M07 A3002 RMK AO2 SLP165 T01891072,2022-04-30T19:51:00+00:00,,3,18.9,,,,-7.2,,,101650,5.4,Clear
,16090,101730,,13.230543437034,,KLGA 291651Z 33019G29KT 10SM FEW250 14/M14 A3004 RMK AO2 PK WND 32031/1625 SLP172 T01391139,2022-04-29T16:51:00+00:00,,9,13.9,,,,-13.9,,53.64,101720,,Mostly Clear
,16090,101660,210,57.870774670853,,KTEB 060251Z 21004KT 10SM CLR 16/08 A3002 RMK AO2 SLP165 T01610078 53003,2022-05-06T02:51:00+00:00,,3,16.1,,,,7.8,,,101650,7.56,Clear
,16090,101860,40,35.0739087745,20.84137428466722,KNYC 051851Z AUTO 04005KT 10SM CLR 22/06 A3008 RMK AO2 SLP175 T02170056 $,2022-05-05T18:51:00+00:00,,27,21.7,,,,5.6,,,101750,9.36,Clear
,6440,101320,,75.345564108887,,KTEB 041951Z VRB04KT 4SM OVC011 17/13 A2992 RMK AO2 SLP130 T01720128,2022-05-04T19:51:00+00:00,,3,17.2,,,,12.8,,,101300,7.56,Cloudy
,16090,101630,170,55.702676684135,,KTEB 060151Z 17005KT 10SM CLR 17/08 A3001 RMK AO2 SLP162 T01670078,2022-05-06T01:51:00+00:00,,3,16.7,,,,7.8,,,101620,9.36,Clear
